rodada;posicao_ebt;nota;dt_inicio_avaliacao;dt_fim_avaliacao;uf;nome_uf;municipio;cod_ibge;populacao;site_municipal;site_esic;regulamento_pagina_prefeitura;regulamento_pagina_prefeiturap;regulamentou_lai;regulamentou_laip;tipo_regulamentacao_lai;normativo_lai;dt_normativo_lai;regulamentou_criacao_sic;regulamentou_criacao_sicp;previsao_calassificacao;previsao_calassificacaop;previsao_responsabilizacao_servidor;previsao_responsabilizacao_servidorp;regulamentou_instancia_recursal;regulamentou_instancia_recursalp;pontos_regulamentacao;indicacao_orgao;indicacao_orgaop;indicacao_endereco;indicacao_enderecop;indicacao_telefone;indicacao_telefonep;indicacao_horario;indicacao_horariop;alternativa_sic_eletronico;alternativa_sic_eletronicop;envio_documento_cadastro;assinatura_reconhecida;declaracao_responsabilidade;maioridade;outras_exigencias;nao_exige_identificacaop;possibilidade_acompanhamento;possibilidade_acompanhamentop;resposta_no_prazo_pergunta_1;resposta_no_prazo_pergunta_2;resposta_no_prazo_pergunta_3;resposta_no_prazo_pergunta_4;pontos_prazo_perguntas;respondeu_pergunta_1;respondeu_pergunta_2;respondeu_pergunta_3;respondeu_pergunta_4;pontos_resposta_perguntas;pontos_transp_passiva;total_pontos;nota_1
1;36;5.56;12/01/2015;17/03/2015;RS;Rio Grande do Sul;Picada Café;4314423;5498;www.picadacafe.rs.gov.br;http://www.picadacafe.rs.gov.br/info_cidadao.php;Sim;100;Sim;150;DECRETO;38;27/03/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;SIM;NÃO;SIM;SIM;350;NÃO;NÃO;SIM;SIM;400;1250;2000;5.56
1;38;5.42;12/01/2015;17/03/2015;RS;Rio Grande do Sul;Nova Petrópolis;4313201;20275;http://www.novapetropolis.rs.gov.br/;http://www.novapetropolis.rs.gov.br/informacoes.php;Não;0;Sim;150;DECRETO;178;29/08/2014;SIM;200;NÃO;0;SIM;100;Sim;200;650;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;SIM;100;NÃO;NÃO;NÃO;SIM;200;1300;1950;5.42
1;39;5.28;04/02/2015;12/03/2015;SC;Santa Catarina;Campo Erê;4203501;9098;http://www.campoere.sc.gov.br/;http://lai.fecam.org.br/campoere/index/consultar-solicitacao;Sim;100;Sim;150;DECRETO;287;23/01/2014;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1900;5.28
1;39;5.28;06/02/2015;16/03/2015;SC;Santa Catarina;Presidente Getúlio;4214003;16210;http://www.presidentegetulio.sc.gov.br/;http://lai.presidentegetulio.sc.gov.br/index/consultar-solicitacao;Sim;100;Sim;150;LEI;2962;07/10/2013;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1900;5.28
1;39;5.28;05/02/2015;25/03/2015;SC;Santa Catarina;Lauro Muller;4209607;14919;http://www.lauromuller.sc.gov.br/home/index.php?;http://lai.fecam.org.br/lauromuller;Sim;100;Sim;150;DECRETO;34;14/08/2012;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1900;5.28
1;39;5.28;02/02/2015;16/03/2015;SC;Santa Catarina;Luzerna;4210035;5700;http://www.luzerna.sc.gov.br;http://lai.fecam.org.br/luzerna/index/consultar-solicitacao;Sim;100;Sim;150;DECRETO;1629;16/05/2013;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1900;5.28
1;39;5.28;01/04/2015;24/04/2015;MT;Mato Grosso;Cuiabá;5103403;575480;http://www.cuiaba.mt.gov.br/principal;http://sic.tce.mt.gov.br/47/solicitacao/index;Sim;100;Sim;150;LEI;5715;27/09/2013;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;SIM;100;NÃO;NÃO;NÃO;SIM;200;1000;1900;5.28
1;39;5.28;20/01/2015;16/03/2015;PB;Paraíba;Assunção;2501351;3782;http://www.assuncao.pb.gov.br/;http://assuncao.pb.gov.br/acesso-a-informacao;Sim;100;Sim;150;DECRETO;1;15/01/2015;SIM;200;SIM;150;SIM;100;Sim;200;900;SIM;200;SIM;100;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1900;5.28
1;39;5.28;26/01/2015;16/03/2015;MG;Minas Gerais;Gonçalves;3127404;4381;http://www.goncalves.mg.gov.br/;http://portaltransparencia.goncalves.mg.gov.br/int_cad.aspx?redir=sic_cad.aspx;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SIM;SIM;SIM;SIM;500;NÃO;SIM;SIM;SIM;700;1900;1900;5.28
1;46;5;01/04/2015;24/04/2015;ES;Espírito Santo;Vitória;3205309;352104;http://www.vitoria.es.gov.br/;http://sistemas.vitoria.es.gov.br/sic/lai/?from=pmv;Sim;100;Sim;150;LEI / DECRETO;8286  /  15520;11/05/2012  /  15/10/2012;SIM;200;SIM;150;SIM;100;Sim;200;900;SIM;200;SIM;100;NÃO;0;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;900;1800;5
1;46;5;31/03/2015;27/04/2015;AM;Amazonas;Manaus;1302603;2020301;http://www.manaus.am.gov.br/;http://aocidadao.manaus.am.gov.br/;Sim;100;Sim;150;DECRETO;1882;31/08/2012;SIM;200;SIM;150;SIM;100;Sim;200;900;SIM;200;SIM;100;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;900;1800;5
1;46;5;31/03/2015;23/04/2015;TO;Tocantins;Palmas;1721000;265409;http://www.palmas.to.gov.br/;http://www.palmas.to.gov.br/ouvidoria/;Sim;100;Sim;150;DECRETO;462;16/05/2013;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;NÃO;0;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;SIM;100;NÃO;NÃO;NÃO;SIM;200;900;1800;5
1;49;4.86;27/01/2015;16/03/2015;SC;Santa Catarina;Ibicaré;4206801;3336;http://www.ibicare.sc.gov.br/;http://lai.fecam.org.br/ibicare/index/solicitar-informacoes;Sim;100;Sim;150;DECRETO;19;20/05/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1750;4.86
1;50;4.72;28/01/2015;17/03/2015;RS;Rio Grande do Sul;Não-Me-Toque;4312658;16894;www.naometoquers.com.rs;http://naometoquers.com.br/transparencia/sic/o-que-e/;Não;0;Sim;150;LEI;4075;10/07/2012;SIM;200;SIM;150;SIM;100;Sim;200;800;SIM;200;SIM;100;NÃO;0;Não;0;Sim;200;SIM;NÃO;NÃO;NÃO;NÃO;0;Não;0;SIM;NÃO;NÃO;SIM;200;NÃO;NÃO;NÃO;SIM;200;900;1700;4.72
1;50;4.72;31/03/2015;24/04/2015;RJ;Rio de Janeiro;Rio de Janeiro;3304557;6453682;http://www.rio.rj.gov.br/;http://www.1746.rio.gov.br/;Não;0;Sim;150;DECRETO;35606;15/05/2012;SIM;200;SIM;150;NÃO;0;Sim;200;700;SIM;200;SIM;100;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1700;4.72
1;52;4.44;26/01/2015;17/03/2015;MG;Minas Gerais;Morada Nova de Minas;3143500;8712;http://www.moradanova.mg.gov.br/;http://www.moradanova.mg.gov.br/int_cad.aspx?redir=sic_cad.aspx;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SIM;SIM;SIM;SIM;500;NÃO;SIM;SIM;NÃO;400;1600;1600;4.44
1;52;4.44;01/04/2015;24/04/2015;SE;Sergipe;Aracaju;2800308;623766;http://www.aracaju.se.gov.br;http://tag.aracaju.se.gov.br:5050/tag/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;NÃO;0;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;SIM;NÃO;SIM;NÃO;200;SIM;NÃO;SIM;NÃO;400;1600;1600;4.44
1;54;4.31;24/02/2015;20/03/2015;SP;São Paulo;Sabino;3544608;5477;www.sabino.sp.gov.br;www.transparencia.sabino.sp.gov.br;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;SIM;SIM;SIM;350;NÃO;SIM;SIM;SIM;700;1550;1550;4.31
1;55;4.03;23/02/2015;18/03/2015;SP;São Paulo;Pontal;3540200;45119;www.pontal.sp.gov.br;http://www.transparencia.pontal.sp.gov.br/;Sim;100;Sim;150;DECRETO;42;18/06/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;55;4.03;28/01/2015;17/03/2015;RS;Rio Grande do Sul;Nonoai;4312708;12321;www.nonoai.rs.gov.br;http://nonoai.lai.softsul.net/index/  e  http://sistema.slah.com.br/portal.nonoai-rs/SIC.aspx;Sim;100;Sim;150;DECRETO;39;27/07/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;SIM;100;Sim;100;Não;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;55;4.03;28/01/2015;17/03/2015;RS;Rio Grande do Sul;Muçum;4312609;4980;www.mucum-rs.com.br;http://189.30.216.38:8080/sistemas/transparencia/?secao=acesso_informacao#;Sim;100;Sim;150;LEI;3371;27/03/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;Não;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;55;4.03;19/01/2015;06/03/2015;MS;Mato Grosso do Sul;Pedro Gomes;5006408;7850;www.pedrogomes.ms.gov.br;http://esic.qualitysistemas.com.br/login/prefeitura_municipal_de_pedro_gomes;Sim;100;Sim;150;LEI;1197;02/09/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;55;4.03;16/01/2015;17/03/2015;MT;Mato Grosso;Tapurah;5108006;11950;http://www.tapurah.mt.gov.br/;http://177.5.231.50/Cidadao/FaleConosco.aspx;Sim;100;Sim;150;LEI;1016;19/03/2014;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;55;4.03;20/01/2015;04/03/2015;MT;Mato Grosso;Nova Canaã do Norte;5106216;12330;www.novacanaadonorte.mt.gov.br;http://novacanaadonorte.mt.gov.br/transparencia/#;Sim;100;Sim;150;LEI;972;22/07/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1450;4.03
1;61;3.89;21/01/2015;16/03/2015;PB;Paraíba;Monte Horebe;2509602;4724;http://montehorebe.pb.gov.br/;http://transparencia.montehorebe.pb.gov.br/sic/;Não;0;Sim;150;LEI;313;06/07/2014;SIM;200;SIM;150;NÃO;0;Sim;200;700;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;700;1400;3.89
1;61;3.89;16/01/2015;17/03/2015;RS;Rio Grande do Sul;Cândido Godói;4304309;6631;www.candidogodoi.rs.gov.br;Não Localizado;Sim;100;Sim;150;DECRETO;36;08/07/2014;SIM;200;SIM;150;SIM;100;Sim;200;900;SIM;200;SIM;100;Sim;100;SIM;100;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;500;1400;3.89
1;61;3.89;25/02/2015;20/03/2015;SP;São Paulo;Santa Gertrudes;3546702;24272;www.santagertrudes.sp.gov.br;www.santagertrudes.sp.gov.br/sic-servico-de-informacao-ao-cidadao/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;SIM;SIM;SIM;SIM;500;NÃO;NÃO;NÃO;NÃO;0;1400;1400;3.89
1;61;3.89;04/02/2015;16/03/2015;SC;Santa Catarina;Orleans;4211702;22311;http://www.orleans.sc.gov.br;http://orleans.sc.gov.br/2013/index.php?option=com_content&view=article&id=164&Itemid=792;Sim;100;Sim;150;DECRETO;3510;03/04/2013;SIM;200;SIM;150;SIM;100;Sim;200;900;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;500;1400;3.89
1;65;3.61;01/04/2015;24/04/2015;PI;Piauí;Teresina;2211001;840600;http://www.teresina.pi.gov.br/;http://www.portalpmt.teresina.pi.gov.br/faleconosco;Não;0;Sim;150;DECRETO;14605;12/12/2014;SIM;200;SIM;150;NÃO;0;Sim;200;700;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;SIM;NÃO;NÃO;100;NÃO;NÃO;NÃO;NÃO;0;600;1300;3.61
1;66;3.47;20/01/2015;05/03/2015;MT;Mato Grosso;Campinápolis;5102603;14971;www.campinapolis.mt.gov.br;http://sic.tce.mt.gov.br/home/index/id_entidade/124;Sim;100;Sim;150;LEI;1068;26/12/2013;SIM;200;NÃO;0;SIM;100;Sim;200;750;NÃO;0;NÃO;0;NÃO;0;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;500;1250;3.47
1;67;3.33;12/02/2015;16/03/2015;PE;Pernambuco;Santa Filomena;2612554;14076;http://santafilomena.pe.gov.br/portal/;http://santafilomena.altdigital.com.br/index.php?option=com_hoduma&view=cpanel&Itemid=159;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;Sim;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1200;1200;3.33
1;67;3.33;11/02/2015;17/03/2015;CE;Ceará;Carnaubal;2303402;17374;http://www.carnaubal.ce.gov.br/site/;http://www.carnaubal.ce.gov.br/acesso-a-informacao/index.php/sic;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1200;1200;3.33
1;67;3.33;14/01/2015;10/03/2015;SP;São Paulo;Casa Branca;3510807;29739;www.casabranca.sp.gov.br;sistema.casabranca.sp.gov.br:2020/dbSic/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1200;1200;3.33
1;70;3.06;13/01/2015;17/03/2015;RS;Rio Grande do Sul;Santo Expedito do Sul;4317954;2494;http://www.santoexpeditodosul.rs.gov.br/;http://sistema.slah.com.br/portal.santoexpeditodosul-rs/SIC.aspx;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1100;1100;3.06
1;70;3.06;26/01/2015;17/03/2015;MG;Minas Gerais;Monte Santo de Minas;3143203;21897;http://www.montesantodeminas.mg.gov.br/;Site fora do ar;Sim;100;Sim;150;DECRETO;956;25/01/2013;NÃO;0;SIM;150;SIM;100;Sim;200;700;SIM;200;SIM;100;NÃO;0;SIM;100;Não Localizado, não funciona, fora do ar ou em manutenção;0;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;Sem e-SIC;0;Sem e-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;SEM E-SIC;SEM E-SIC;SEM E-SIC;SEM E-SIC;0;400;1100;3.06
1;72;2.78;24/02/2015;19/03/2015;MG;Minas Gerais;Alvarenga;3102209;4343;http://www.alvarenga.mg.gov.br/;http://www.alvarenga.mg.gov.br/consultas/sic-servico-de-informacao-ao-cidadao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;20/01/2015;05/03/2015;MT;Mato Grosso;Cotriguaçu;5103379;17209;www.cotriguacu.mt.gov.br;http://www.cotriguacu.mt.gov.br/Ouvidoria;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;NÃO;0;SIM;100;NÃO;0;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;21/01/2015;16/03/2015;PB;Paraíba;Manaíra;2509008;11037;http://www.manaira.pb.gov.br/;http://docs.google.com/forms/d/1g4gACTH-z-C86JwK-;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;20/01/2015;16/03/2015;PB;Paraíba;Desterro;2505402;8225;http://desterro.pb.gov.br/site/;http://desterro.pb.gov.br/site/transparencia-teste/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;20/01/2015;16/03/2015;PB;Paraíba;Dona Inês;2505709;10495;http://www.pmdonaines.pb.gov.br/;http://www.pmdonaines.pb.gov.br/transpar%C3%Aancia/e-sic/;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;29/01/2015;12/03/2015;SC;Santa Catarina;Bocaina do Sul;4202438;3408;http://www.bocaina.sc.gov.br/;http://lai.fecam.org.br/bocainadosul/index/consultar-solicitacao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;29/01/2015;12/03/2015;SC;Santa Catarina;Bom Retiro;4202602;9498;http://www.bomretiro.sc.gov.br/;http://www.bomretiro.sc.gov.br/cms/link/link-cabecalho/codMapaItem/15709;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;20/01/2015;17/03/2015;RS;Rio Grande do Sul;Gentil;4308854;1714;www.pmgentil.com.br;http://189.14.227.220/transparencia;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;SIM;100;Sim;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;14/01/2015;11/03/2015;SP;São Paulo;Cerqueira César;3511409;18909;www.erqueiracesar.sp.gov.br;http://www.cerqueiracesar.sp.gov.br/index.php?option=com_content&view=article&id=345:sic&catid=105:sic&Itemid=351;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;SIM;200;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Não;0;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
1;72;2.78;03/02/2015;16/03/2015;SC;Santa Catarina;Paial;4211876;1668;http://www.paial.sc.gov.br/;http://lai.fecam.org.br/paial/index/consultar-solicitacao;Não;0;Não;0;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;NÃO LOCALIZADO;0;Não Localizado;0;0;NÃO;0;SIM;100;SIM;100;SIM;100;Sim;200;NÃO;NÃO;NÃO;NÃO;NÃO;300;Sim;200;NÃO;NÃO;NÃO;NÃO;0;NÃO;NÃO;NÃO;NÃO;0;1000;1000;2.78
